DDG_CNNaff DDG_scr DDG_Paff rec lig1 lig2
-0.19681999999999977 6.0000000000004494e-05 -0.059883388612947286 1AO8 1AO800 1AO801
0.1671100000000001 0.01524 0.49002894041416933 1AO8 1AO800 1AO802
0.17368000000000006 0.007620000000000002 -0.37065019262227494 1AO8 1AO800 1AO803
0.03308 -0.022759999999999996 -0.3808881999963507 1AO8 1AO800 1AO804
0.01083000000000034 0.01838 0.6002815344024954 1AO8 1AO800 1AO805
-0.4146900000000002 0.03689 0.9377253619995223 1AO8 1AO800 1AO806
0.4896799999999999 0.02001 0.5233248506934185 1AO8 1AO800 1AO807
0.6894800000000005 0.01201 1.280280731179087 1AO8 1AO800 1AO808
0.6779200000000003 0.02423 1.593398098105931 1AO8 1AO800 1AO809
-0.0933900000000003 0.007449999999999998 -0.6578591327249255 1AO8 1AO800 1AO810
-0.027940000000000076 0.021150000000000002 -0.07301669253304688 1AO8 1AO800 1AO811
0.19681999999999977 -6.0000000000004494e-05 0.059883388612947286 1AO8 1AO801 1AO800
0.36392999999999986 0.015179999999999996 0.5499123290271166 1AO8 1AO801 1AO802
0.37049999999999983 0.007559999999999997 -0.31076680400932766 1AO8 1AO801 1AO803
0.22989999999999977 -0.02282 -0.3210048113834034 1AO8 1AO801 1AO804
0.2076500000000001 0.018319999999999996 0.6601649230154427 1AO8 1AO801 1AO805
-0.21787000000000045 0.036829999999999995 0.9976087506124696 1AO8 1AO801 1AO806
0.6864999999999997 0.019949999999999996 0.5832082393063658 1AO8 1AO801 1AO807
0.8863000000000003 0.011949999999999995 1.3401641197920342 1AO8 1AO801 1AO808
0.8747400000000001 0.024169999999999997 1.6532814867188783 1AO8 1AO801 1AO809
0.10342999999999947 0.007389999999999994 -0.5979757441119782 1AO8 1AO801 1AO810
0.1688799999999997 0.021089999999999998 -0.013133303920099593 1AO8 1AO801 1AO811
-0.1671100000000001 -0.01524 -0.49002894041416933 1AO8 1AO802 1AO800
-0.36392999999999986 -0.015179999999999996 -0.5499123290271166 1AO8 1AO802 1AO801
0.006569999999999965 -0.007619999999999998 -0.8606791330364443 1AO8 1AO802 1AO803
-0.1340300000000001 -0.03799999999999999 -0.87091714041052 1AO8 1AO802 1AO804
-0.15627999999999975 0.0031400000000000004 0.1102525939883261 1AO8 1AO802 1AO805
-0.5818000000000003 0.021650000000000003 0.44769642158535294 1AO8 1AO802 1AO806
0.3225699999999998 0.00477 0.03329591027924916 1AO8 1AO802 1AO807
0.5223700000000004 -0.0032300000000000002 0.7902517907649176 1AO8 1AO802 1AO808
0.5108100000000002 0.008990000000000001 1.1033691576917617 1AO8 1AO802 1AO809
-0.2605000000000004 -0.007790000000000002 -1.1478880731390948 1AO8 1AO802 1AO810
-0.19505000000000017 0.005910000000000002 -0.5630456329472162 1AO8 1AO802 1AO811
-0.17368000000000006 -0.007620000000000002 0.37065019262227494 1AO8 1AO803 1AO800
-0.37049999999999983 -0.007559999999999997 0.31076680400932766 1AO8 1AO803 1AO801
-0.006569999999999965 0.007619999999999998 0.8606791330364443 1AO8 1AO803 1AO802
-0.14060000000000006 -0.030379999999999997 -0.010238007374075764 1AO8 1AO803 1AO804
-0.16284999999999972 0.010759999999999999 0.9709317270247704 1AO8 1AO803 1AO805
-0.5883700000000003 0.029269999999999997 1.3083755546217972 1AO8 1AO803 1AO806
0.31599999999999984 0.012389999999999998 0.8939750433156934 1AO8 1AO803 1AO807
0.5158000000000005 0.004389999999999998 1.6509309238013619 1AO8 1AO803 1AO808
0.5042400000000002 0.01661 1.964048290728206 1AO8 1AO803 1AO809
-0.26707000000000036 -0.00017000000000000348 -0.2872089401026505 1AO8 1AO803 1AO810
-0.20162000000000013 0.01353 0.29763350008922806 1AO8 1AO803 1AO811
-0.03308 0.022759999999999996 0.3808881999963507 1AO8 1AO804 1AO800
-0.22989999999999977 0.02282 0.3210048113834034 1AO8 1AO804 1AO801
0.1340300000000001 0.03799999999999999 0.87091714041052 1AO8 1AO804 1AO802
0.14060000000000006 0.030379999999999997 0.010238007374075764 1AO8 1AO804 1AO803
-0.02224999999999966 0.041139999999999996 0.9811697343988461 1AO8 1AO804 1AO805
-0.4477700000000002 0.059649999999999995 1.318613561995873 1AO8 1AO804 1AO806
0.4565999999999999 0.042769999999999996 0.9042130506897692 1AO8 1AO804 1AO807
0.6564000000000005 0.034769999999999995 1.6611689311754376 1AO8 1AO804 1AO808
0.6448400000000003 0.04699 1.9742862981022817 1AO8 1AO804 1AO809
-0.1264700000000003 0.030209999999999994 -0.27697093272857476 1AO8 1AO804 1AO810
-0.061020000000000074 0.04391 0.30787150746330383 1AO8 1AO804 1AO811
-0.01083000000000034 -0.01838 -0.6002815344024954 1AO8 1AO805 1AO800
-0.2076500000000001 -0.018319999999999996 -0.6601649230154427 1AO8 1AO805 1AO801
0.15627999999999975 -0.0031400000000000004 -0.1102525939883261 1AO8 1AO805 1AO802
0.16284999999999972 -0.010759999999999999 -0.9709317270247704 1AO8 1AO805 1AO803
0.02224999999999966 -0.041139999999999996 -0.9811697343988461 1AO8 1AO805 1AO804
-0.42552000000000056 0.01851 0.33744382759702685 1AO8 1AO805 1AO806
0.47884999999999955 0.0016299999999999995 -0.07695668370907693 1AO8 1AO805 1AO807
0.6786500000000002 -0.006370000000000001 0.6799991967765915 1AO8 1AO805 1AO808
0.66709 0.005850000000000001 0.9931165637034356 1AO8 1AO805 1AO809
-0.10422000000000065 -0.010930000000000002 -1.258140667127421 1AO8 1AO805 1AO810
-0.038770000000000415 0.0027700000000000016 -0.6732982269355423 1AO8 1AO805 1AO811
0.4146900000000002 -0.03689 -0.9377253619995223 1AO8 1AO806 1AO800
0.21787000000000045 -0.036829999999999995 -0.9976087506124696 1AO8 1AO806 1AO801
0.5818000000000003 -0.021650000000000003 -0.44769642158535294 1AO8 1AO806 1AO802
0.5883700000000003 -0.029269999999999997 -1.3083755546217972 1AO8 1AO806 1AO803
0.4477700000000002 -0.059649999999999995 -1.318613561995873 1AO8 1AO806 1AO804
0.42552000000000056 -0.01851 -0.33744382759702685 1AO8 1AO806 1AO805
0.9043700000000001 -0.01688 -0.4144005113061038 1AO8 1AO806 1AO807
1.1041700000000008 -0.02488 0.34255536917956464 1AO8 1AO806 1AO808
1.0926100000000005 -0.01266 0.6556727361064087 1AO8 1AO806 1AO809
0.3212999999999999 -0.02944 -1.5955844947244477 1AO8 1AO806 1AO810
0.38675000000000015 -0.015739999999999997 -1.0107420545325692 1AO8 1AO806 1AO811
-0.4896799999999999 -0.02001 -0.5233248506934185 1AO8 1AO807 1AO800
-0.6864999999999997 -0.019949999999999996 -0.5832082393063658 1AO8 1AO807 1AO801
-0.3225699999999998 -0.00477 -0.03329591027924916 1AO8 1AO807 1AO802
-0.31599999999999984 -0.012389999999999998 -0.8939750433156934 1AO8 1AO807 1AO803
-0.4565999999999999 -0.042769999999999996 -0.9042130506897692 1AO8 1AO807 1AO804
-0.47884999999999955 -0.0016299999999999995 0.07695668370907693 1AO8 1AO807 1AO805
-0.9043700000000001 0.01688 0.4144005113061038 1AO8 1AO807 1AO806
0.19980000000000064 -0.008 0.7569558804856684 1AO8 1AO807 1AO808
