DDG_CNNaff DDG_scr DDG_Paff rec lig1 lig2
0.16396000000000033 0.07040000000000002 -0.059883388612947286 1AO8 1AO800 1AO801
0.1190199999999999 0.14254999999999995 0.49002894041416933 1AO8 1AO800 1AO802
1.463 0.6585799999999999 -0.37065019262227494 1AO8 1AO800 1AO803
0.2994900000000005 0.00012999999999996348 -0.3808881999963507 1AO8 1AO800 1AO804
-0.14618999999999982 0.026580000000000048 0.6002815344024954 1AO8 1AO800 1AO805
-0.45008999999999943 0.13563999999999998 0.9377253619995223 1AO8 1AO800 1AO806
1.2686600000000006 0.39256 0.5233248506934185 1AO8 1AO800 1AO807
1.5585700000000005 0.43796999999999997 1.280280731179087 1AO8 1AO800 1AO808
1.5443300000000004 0.89199 1.593398098105931 1AO8 1AO800 1AO809
0.5919500000000006 0.52515 -0.6578591327249255 1AO8 1AO800 1AO810
0.45907000000000053 0.49359 -0.07301669253304688 1AO8 1AO800 1AO811
-0.16396000000000033 -0.07040000000000002 0.059883388612947286 1AO8 1AO801 1AO800
-0.044940000000000424 0.07214999999999994 0.5499123290271166 1AO8 1AO801 1AO802
1.2990399999999998 0.5881799999999999 -0.31076680400932766 1AO8 1AO801 1AO803
0.13553000000000015 -0.07027000000000005 -0.3210048113834034 1AO8 1AO801 1AO804
-0.31015000000000015 -0.04381999999999997 0.6601649230154427 1AO8 1AO801 1AO805
-0.6140499999999998 0.06523999999999996 0.9976087506124696 1AO8 1AO801 1AO806
1.1047000000000002 0.32216 0.5832082393063658 1AO8 1AO801 1AO807
1.3946100000000001 0.36756999999999995 1.3401641197920342 1AO8 1AO801 1AO808
1.38037 0.8215899999999999 1.6532814867188783 1AO8 1AO801 1AO809
0.4279900000000003 0.45475 -0.5979757441119782 1AO8 1AO801 1AO810
0.2951100000000002 0.42318999999999996 -0.013133303920099593 1AO8 1AO801 1AO811
-0.1190199999999999 -0.14254999999999995 -0.49002894041416933 1AO8 1AO802 1AO800
0.044940000000000424 -0.07214999999999994 -0.5499123290271166 1AO8 1AO802 1AO801
1.3439800000000002 0.51603 -0.8606791330364443 1AO8 1AO802 1AO803
0.18047000000000057 -0.14242 -0.87091714041052 1AO8 1AO802 1AO804
-0.2652099999999997 -0.1159699999999999 0.1102525939883261 1AO8 1AO802 1AO805
-0.5691099999999993 -0.006909999999999972 0.44769642158535294 1AO8 1AO802 1AO806
1.1496400000000007 0.25001000000000007 0.03329591027924916 1AO8 1AO802 1AO807
1.4395500000000006 0.29542 0.7902517907649176 1AO8 1AO802 1AO808
1.4253100000000005 0.74944 1.1033691576917617 1AO8 1AO802 1AO809
0.47293000000000074 0.38260000000000005 -1.1478880731390948 1AO8 1AO802 1AO810
0.34005000000000063 0.35104 -0.5630456329472162 1AO8 1AO802 1AO811
-1.463 -0.6585799999999999 0.37065019262227494 1AO8 1AO803 1AO800
-1.2990399999999998 -0.5881799999999999 0.31076680400932766 1AO8 1AO803 1AO801
-1.3439800000000002 -0.51603 0.8606791330364443 1AO8 1AO803 1AO802
-1.1635099999999996 -0.65845 -0.010238007374075764 1AO8 1AO803 1AO804
-1.60919 -0.6319999999999999 0.9709317270247704 1AO8 1AO803 1AO805
-1.9130899999999995 -0.52294 1.3083755546217972 1AO8 1AO803 1AO806
-0.1943399999999995 -0.26602 0.8939750433156934 1AO8 1AO803 1AO807
0.09557000000000038 -0.22061000000000003 1.6509309238013619 1AO8 1AO803 1AO808
0.08133000000000035 0.23341 1.964048290728206 1AO8 1AO803 1AO809
-0.8710499999999994 -0.13343 -0.2872089401026505 1AO8 1AO803 1AO810
-1.0039299999999995 -0.16499000000000003 0.29763350008922806 1AO8 1AO803 1AO811
-0.2994900000000005 -0.00012999999999996348 0.3808881999963507 1AO8 1AO804 1AO800
-0.13553000000000015 0.07027000000000005 0.3210048113834034 1AO8 1AO804 1AO801
-0.18047000000000057 0.14242 0.87091714041052 1AO8 1AO804 1AO802
1.1635099999999996 0.65845 0.010238007374075764 1AO8 1AO804 1AO803
-0.4456800000000003 0.026450000000000085 0.9811697343988461 1AO8 1AO804 1AO805
-0.7495799999999999 0.13551000000000002 1.318613561995873 1AO8 1AO804 1AO806
0.9691700000000001 0.39243000000000006 0.9042130506897692 1AO8 1AO804 1AO807
1.25908 0.43784 1.6611689311754376 1AO8 1AO804 1AO808
1.24484 0.89186 1.9742862981022817 1AO8 1AO804 1AO809
0.29246000000000016 0.52502 -0.27697093272857476 1AO8 1AO804 1AO810
0.15958000000000006 0.49346 0.30787150746330383 1AO8 1AO804 1AO811
0.14618999999999982 -0.026580000000000048 -0.6002815344024954 1AO8 1AO805 1AO800
0.31015000000000015 0.04381999999999997 -0.6601649230154427 1AO8 1AO805 1AO801
0.2652099999999997 0.1159699999999999 -0.1102525939883261 1AO8 1AO805 1AO802
1.60919 0.6319999999999999 -0.9709317270247704 1AO8 1AO805 1AO803
0.4456800000000003 -0.026450000000000085 -0.9811697343988461 1AO8 1AO805 1AO804
-0.3038999999999996 0.10905999999999993 0.33744382759702685 1AO8 1AO805 1AO806
1.4148500000000004 0.36597999999999997 -0.07695668370907693 1AO8 1AO805 1AO807
1.7047600000000003 0.4113899999999999 0.6799991967765915 1AO8 1AO805 1AO808
1.6905200000000002 0.8654099999999999 0.9931165637034356 1AO8 1AO805 1AO809
0.7381400000000005 0.49856999999999996 -1.258140667127421 1AO8 1AO805 1AO810
0.6052600000000004 0.4670099999999999 -0.6732982269355423 1AO8 1AO805 1AO811
0.45008999999999943 -0.13563999999999998 -0.9377253619995223 1AO8 1AO806 1AO800
0.6140499999999998 -0.06523999999999996 -0.9976087506124696 1AO8 1AO806 1AO801
0.5691099999999993 0.006909999999999972 -0.44769642158535294 1AO8 1AO806 1AO802
1.9130899999999995 0.52294 -1.3083755546217972 1AO8 1AO806 1AO803
0.7495799999999999 -0.13551000000000002 -1.318613561995873 1AO8 1AO806 1AO804
0.3038999999999996 -0.10905999999999993 -0.33744382759702685 1AO8 1AO806 1AO805
1.71875 0.25692000000000004 -0.4144005113061038 1AO8 1AO806 1AO807
2.00866 0.30233 0.34255536917956464 1AO8 1AO806 1AO808
1.9944199999999999 0.75635 0.6556727361064087 1AO8 1AO806 1AO809
1.04204 0.38951 -1.5955844947244477 1AO8 1AO806 1AO810
0.90916 0.35795 -1.0107420545325692 1AO8 1AO806 1AO811
-1.2686600000000006 -0.39256 -0.5233248506934185 1AO8 1AO807 1AO800
-1.1047000000000002 -0.32216 -0.5832082393063658 1AO8 1AO807 1AO801
-1.1496400000000007 -0.25001000000000007 -0.03329591027924916 1AO8 1AO807 1AO802
0.1943399999999995 0.26602 -0.8939750433156934 1AO8 1AO807 1AO803
-0.9691700000000001 -0.39243000000000006 -0.9042130506897692 1AO8 1AO807 1AO804
-1.4148500000000004 -0.36597999999999997 0.07695668370907693 1AO8 1AO807 1AO805
-1.71875 -0.25692000000000004 0.4144005113061038 1AO8 1AO807 1AO806
0.2899099999999999 0.04540999999999995 0.7569558804856684 1AO8 1AO807 1AO808
0.27566999999999986 0.49943 1.0700732474125125 1AO8 1AO807 1AO809
-0.6767099999999999 0.13258999999999999 -1.181183983418344 1AO8 1AO807 1AO810
-0.80959 0.10102999999999995 -0.5963415432264654 1AO8 1AO807 1AO811
-1.5585700000000005 -0.43796999999999997 -1.280280731179087 1AO8 1AO808 1AO800
-1.3946100000000001 -0.36756999999999995 -1.3401641197920342 1AO8 1AO808 1AO801
-1.4395500000000006 -0.29542 -0.7902517907649176 1AO8 1AO808 1AO802
-0.09557000000000038 0.22061000000000003 -1.6509309238013619 1AO8 1AO808 1AO803
-1.25908 -0.43784 -1.6611689311754376 1AO8 1AO808 1AO804
-1.7047600000000003 -0.4113899999999999 -0.6799991967765915 1AO8 1AO808 1AO805
-2.00866 -0.30233 -0.34255536917956464 1AO8 1AO808 1AO806
-0.2899099999999999 -0.04540999999999995 -0.7569558804856684 1AO8 1AO808 1AO807
-0.01424000000000003 0.45402000000000003 0.3131173669268441 1AO8 1AO808 1AO809
-0.9666199999999998 0.08718000000000004 -1.9381398639040124 1AO8 1AO808 1AO810
-1.0995 0.05562 -1.3532974237121338 1AO8 1AO808 1AO811
-1.5443300000000004 -0.89199 -1.593398098105931 1AO8 1AO809 1AO800
-1.38037 -0.8215899999999999 -1.6532814867188783 1AO8 1AO809 1AO801
-1.4253100000000005 -0.74944 -1.1033691576917617 1AO8 1AO809 1AO802
-0.08133000000000035 -0.23341 -1.964048290728206 1AO8 1AO809 1AO803
-1.24484 -0.89186 -1.9742862981022817 1AO8 1AO809 1AO804
-1.6905200000000002 -0.8654099999999999 -0.9931165637034356 1AO8 1AO809 1AO805
-1.9944199999999999 -0.75635 -0.6556727361064087 1AO8 1AO809 1AO806
-0.27566999999999986 -0.49943 -1.0700732474125125 1AO8 1AO809 1AO807
0.01424000000000003 -0.45402000000000003 -0.3131173669268441 1AO8 1AO809 1AO808
-0.9523799999999998 -0.36684 -2.2512572308308565 1AO8 1AO809 1AO810
-1.08526 -0.39840000000000003 -1.666414790638978 1AO8 1AO809 1AO811
-0.5919500000000006 -0.52515 0.6578591327249255 1AO8 1AO810 1AO800
-0.4279900000000003 -0.45475 0.5979757441119782 1AO8 1AO810 1AO801
-0.47293000000000074 -0.38260000000000005 1.1478880731390948 1AO8 1AO810 1AO802
0.8710499999999994 0.13343 0.2872089401026505 1AO8 1AO810 1AO803
-0.29246000000000016 -0.52502 0.27697093272857476 1AO8 1AO810 1AO804
-0.7381400000000005 -0.49856999999999996 1.258140667127421 1AO8 1AO810 1AO805
-1.04204 -0.38951 1.5955844947244477 1AO8 1AO810 1AO806
0.6767099999999999 -0.13258999999999999 1.181183983418344 1AO8 1AO810 1AO807
